ROW_ID,JOB_TITLE,SOC_CODE,SOC_TITLE,WORKSITE_STATE,NAICS_CODE,FULL_TIME_POSITION,TOTAL_WORKER_POSITIONS,PREVAILING_WAGE,estimated_salary_in_usd,IS_AI
122990,BUSINESS DEVELOPMENT ANALYST,13-1111.00,Management Analysts,CA,541511,Y,1,97864.0,92000.0,False
325236,Senior Silicon Design Engineer,17-2071.00,Electrical Engineers,CA,513210,Y,1,183456.0,195000.0,False
318078,DATA SCIENTIST II,15-2051.00,Data Scientists,WA,454110,Y,1,110864.0,142000.0,False
424849,Programmer Analyst- IT,15-1253.00,Software Quality Assurance Analysts and Testers,DC,513210,Y,20,135054.0,112000.0,False
479, Director Manager - Analytics & Modeling,17-2051.00,Civil Engineers,CA,541330,Y,1,138590.0,158000.0,True
462578,"Senior Engineer, Invest Tech",15-1221.00,Computer and Information Research Scientists,GA,523920,Y,1,123947.0,168000.0,False
342385,"Mgr, Business Analysis",15-2051.01,Business Intelligence Analysts,TN,524114,Y,1,91666.0,112000.0,False
783603,Machine Learning Engineer,15-1252.00,Software Developers,PA,541330,Y,1,112299.0,138000.0,True
729863,Director Data Science,15-2041.00,Statisticians,CT,524210,Y,1,135200.0,195000.0,True
199846,Consultant - US,15-1299.09,Information Technology Project Managers,TX,541511,Y,5,70075.0,112000.0,False
106919,Research Engineer – AI/Machine Learning,15-1221.00,Computer and Information Research Scientists,MI,33611,Y,1,98342.0,137000.0,True
344284,Senior Project Data Science Engineer,15-1221.00,Computer and Information Research Scientists,TX,3351,Y,1,78978.0,163000.0,True
709207,Research Scientist,15-1221.00,Computer and Information Research Scientists,CA,519290,Y,1,151595.0,182000.0,False
348742,Machine Learning Engineer - Formation Process,15-1299.08,Computer Systems Engineers/Architects,GA,335910,Y,1,56451.0,124000.0,True
547678,Product Manager- Kiosk,15-2051.00,Data Scientists,FL,52232,Y,1,129272.0,124000.0,False
571477,Staff Scientist - Quantum Applications and Solutions,19-2012.00,Physicists,NY,334111,Y,1,136614.0,152000.0,False
776766,"Software Engineer II, Machine Learning",15-2051.00,Data Scientists,MA,516210,Y,1,102856.0,148000.0,True
11908,Machine Learning Engineer,15-1252.00,Software Developers,MA,518210,Y,1,112986.0,152000.0,True
267167,Software Development Engineer,15-1252.00,Software Developers,WA,531390,Y,1,128502.0,150000.0,False
743415,Product Manager,13-1111.00,Management Analysts,WA,513210,Y,1,115211.0,148000.0,False
877672,SPECIALIST - TECHNOLOGY,15-1252.00,Software Developers,NY,541511,Y,1,123656.0,132000.0,False
309218,Principal Machine Learning Eng,15-1252.00,Software Developers,TN,524114,Y,1,129979.0,178000.0,True
6585,AI/ML DEVELOPER,15-2051.00,Data Scientists,NY,541519,Y,1,108306.0,152000.0,True
428417,"Director, Professional Services",11-3021.00,Computer and Information Systems Managers,NY,531210,Y,1,143811.0,210000.0,False
327143,"Senior Engineer, DPS AI/ML Platforms - ST - KBGFJG295269-1",15-1252.00,Software Developers,WA,311920,Y,1,155418.0,176000.0,True
889427,Staff Insights Analyst – Connected Models,15-2031.00,Operations Research Analysts,CA,541511,Y,20,140878.0,168000.0,True
528352,Lead Algorithm Developer (Associate Algorithm Researcher),15-2041.00,Statisticians,NY,54199,Y,1,167814.0,152000.0,True
496347,Software Architect,15-1252.00,Software Developers,FL,511210,Y,1,138486.0,150000.0,False
533692,Data Scientist,15-2051.00,Data Scientists,CA,611310,Y,1,107682.0,142000.0,False
556222,Machine Learning Scientist,15-2031.00,Operations Research Analysts,CA,454110,Y,1,94786.0,157000.0,True
448564,Investor Relations Coordinator,15-2051.01,Business Intelligence Analysts,NY,531210,Y,1,80850.0,84000.0,False
569977,Senior Software Engineer,15-1252.00,Software Developers,CA,54151,Y,1,177916.0,190000.0,False
348591,Senior Applied Scientist,15-1221.00,Computer and Information Research Scientists,WA,519290,Y,1,198141.0,192000.0,True
713148,AI/Data Science Engineer I,15-2051.00,Data Scientists,NJ,334510,Y,1,108306.0,118000.0,True
635085,ELEMENTARY ESL TEACHER/MLP SPECIALIST,25-2021.00,"Elementary School Teachers, Except Special Education",SC,611110,Y,1,49423.0,46000.0,True
700309,NETWORK SUPPORT SPECIALIST,15-1231.00,Computer Network Support Specialists,CA,541511,Y,1,78666.0,83000.0,False
131484,Graduate Machine Learning Engineer,15-1221.00,Computer and Information Research Scientists,MA,33599,Y,10,138965.0,132000.0,True
437086,Director – AI Strategy & Execution,15-2051.01,Business Intelligence Analysts,NY,325412,Y,1,135782.0,265000.0,True
490781,Machine Learning Engineer / Researcher,15-1221.00,Computer and Information Research Scientists,VA,541715,Y,1,99778.0,158000.0,True
732943,Principal Data Scientist,15-2051.00,Data Scientists,MD,54199,Y,1,141440.0,178000.0,False
820866,AI-ML Operations Engineer,15-1252.00,Software Developers,MI,51121,Y,1,132350.0,118000.0,True
280599,.Net Lead Developer,15-1252.00,Software Developers,MN,541511,Y,1,99694.0,118000.0,False
523071,"MANAGER, MACHINE LEARNING - STUDIO INTELLIGENCE",15-1221.00,Computer and Information Research Scientists,NY,515210,Y,1,155958.0,185000.0,True
492902,Software Engineer II,17-2199.08,Robotics Engineers,CA,541512,Y,1,120016.0,158000.0,False
730063,Salesforce Marketing Cloud Technical Lead [CRM],15-1211.00,Computer Systems Analysts,CA,454110,Y,1,138195.0,142000.0,False
39696,"Manager, Software Engineering, Machine Learning",11-3021.00,Computer and Information Systems Managers,CA,518210,Y,1,247518.0,245000.0,True
403782,"Engineering Manager, Machine Learning Platform",11-3021.00,Computer and Information Systems Managers,WA,454110,Y,1,229986.0,210000.0,True
293561,Advanced Manufacturing Engineer - Robotics,17-2199.08,Robotics Engineers,PA,611310,Y,1,72613.0,112000.0,False
850704,"Software Engineer, Machine Learning",15-1299.08,Computer Systems Engineers/Architects,CA,519290,Y,1,201323.0,185000.0,True
884418,Algorithmic Trading Software Developer,15-2041.00,Statisticians,IL,523150,Y,1,107744.0,185000.0,False
515399,Senior Lead Software Engineer,15-1252.00,Software Developers,TX,551112,Y,1,139464.0,168000.0,False
266718,Associate,15-1252.00,Software Developers,NC,523110,Y,1,103272.0,118000.0,False
515072,Full Stack LLM Development Manager,15-1253.00,Software Quality Assurance Analysts and Testers,FL,5416,Y,1,111634.0,168000.0,True
565660,Data Science & AI/Mathematics Instructor/ Adjunct Professor,25-1022.00,"Mathematical Science Teachers, Postsecondary",FL,611110,Y,1,47890.0,65000.0,True
41133,Full Stack Java/AI developer,15-1252.00,Software Developers,MI,541511,Y,1,77958.0,112000.0,True
816246,Postdoc Res Assc-Biomedical Natural Language Processing,15-1221.00,Computer and Information Research Scientists,TN,54171,Y,1,77667.0,72000.0,True
767249,Sr. Pr. IT Project Lead – Global Functions SAP Security,15-1299.09,Information Technology Project Managers,CO,334510,Y,1,162594.0,145000.0,False
679181,Application Manager,15-1252.00,Software Developers,TX,713910,Y,1,139464.0,132000.0,False
340057,Senior Engineer - ML Data (Reporting),15-2051.00,Data Scientists,CO,54151,Y,1,136885.0,158000.0,True
510354,Data Engineer,15-1252.00,Software Developers,VA,524114,Y,1,102939.0,118000.0,False
733009,Director - Data and AI Practice,15-1299.09,Information Technology Project Managers,TX,541511,Y,1,93517.0,195000.0,True
606405,Business Intelligence Senior Developer,15-2051.01,Business Intelligence Analysts,UT,511210,Y,1,90563.0,118000.0,False
436502,IT SPECIALIST,15-1299.00,"Computer Occupations, All Other",NY,541512,Y,1,78478.0,112000.0,False
515895,Machine Learning Engineer ,15-2051.00,Data Scientists,TX,561311,Y,1,134472.0,142000.0,True
451566,"Senior Business and Data Analyst, Data Intelligence",15-2051.01,Business Intelligence Analysts,IL,541512,Y,1,98613.0,112000.0,True
365312,PROJECT ENGINEER,17-2141.00,Mechanical Engineers,CA,221115,Y,1,87818.0,98000.0,False
804180,"Sr. Data Analyst, Enterprise AI & Data Science",15-1243.00,Database Architects,CT,525910,Y,1,134763.0,124000.0,True
860592,Machine Learning Engineer,15-2041.00,Statisticians,WA,541511,Y,1,86653.0,158000.0,True
56309,Sr. Machine Learning Engineer,15-2051.01,Business Intelligence Analysts,CA,518210,Y,1,120037.0,192000.0,True
9367,Product Manager III,15-1299.09,Information Technology Project Managers,TX,45411,Y,10,93517.0,138000.0,False
448547,Machine Learning Engineer II,15-2051.00,Data Scientists,WA,459910,Y,1,110864.0,158000.0,True
629267,Verification Engineer,17-2061.00,Computer Hardware Engineers,MA,334111,Y,25,119766.0,132000.0,False
581445,AI/AppDev Associate Analytics Engineer,15-2051.01,Business Intelligence Analysts,NY,55111,Y,1,80850.0,118000.0,True
671699,Language Engineer I,15-1211.00,Computer Systems Analysts,MA,45411,Y,1,78686.0,112000.0,True
586399,Senior Machine Learning Engineer II,15-2051.00,Data Scientists,CO,334413,Y,1,95098.0,168000.0,True
759052,Backend Developer: Analytics,15-1243.00,Database Architects,MA,54151,Y,1,123365.0,124000.0,False
775427,Head of Finance - GenMark,11-1011.00,Chief Executives,CA,541714,Y,1,125216.0,260000.0,True
695603,Data Science Analyst,15-2051.00,Data Scientists,MN,611310,Y,1,90917.0,92000.0,False
511088,DATA ENGINEER,15-2051.00,Data Scientists,MA,513210,Y,1,74922.0,128000.0,False
145273,Senior Software Engineer,15-1252.00,Software Developers,IA,611710,Y,1,95534.0,138000.0,False
695249,Vehicle Intelligence Platform Architect,15-1299.08,Computer Systems Engineers/Architects,MI,336111,Y,1,115752.0,142000.0,True
594020,Machine Learning Operations (MLOps) Engineer II,15-2051.00,Data Scientists,OH,518210,Y,1,93621.0,132000.0,True
425952,Software Engineer AI/ML,15-1252.00,Software Developers,OR,51121,Y,1,145662.0,142000.0,True
862599,Quantitative Analytics and Model Development Analyst,15-2031.00,Operations Research Analysts,NC,52211,Y,1,99237.0,112000.0,True
614750,"Sr. Engineer, Enterprise BI & AI/ML Engineering",15-1243.00,Database Architects,GA,516210,Y,1,97323.0,138000.0,True
128805,"Product Manager - Bot Development, Brooke.ai",15-1299.09,Information Technology Project Managers,IL,541618,Y,1,78354.0,132000.0,True
317797,"Vice President, Payer Technology & Business Architecture",11-3021.00,Computer and Information Systems Managers,DC,541611,Y,1,212950.0,210000.0,False
157882,Mandarin Language Immersion Teacher,25-2021.00,"Elementary School Teachers, Except Special Educati",SC,611110,Y,1,49423.0,47000.0,False
834168,Program Management Analyst,15-1299.09,Information Technology Project Managers,TX,541511,Y,1,57408.0,112000.0,False
615780,Assistant Vice President,15-1252.00,Software Developers,NC,523110,Y,1,127629.0,135000.0,False
5106,Sr. Manager Data Science,15-2041.00,Statisticians,RI,446110,Y,1,105830.0,165000.0,True
434969,Software Engineer,15-1252.00,Software Developers,IL,519290,Y,1,123614.0,125000.0,False
722427,Senior Consultant,15-2031.00,Operations Research Analysts,MA,54161,Y,1,73507.0,132000.0,False
69753,BI Engineer,15-2051.00,Data Scientists,NJ,561422,Y,1,108306.0,115000.0,False
563813,Quantitative Analytics and Model Development Expert,13-2099.01,Financial Quantitative Analysts,PA,52211,Y,1,81307.0,142000.0,True
344372,Machine Learning Engineer - Senior,15-2051.00,Data Scientists,IN,3336,Y,1,80600.0,138000.0,True
429495,AI Research Assoc Sr,15-1221.00,Computer and Information Research Scientists,NY,551112,Y,1,155958.0,172000.0,True
456009,Machine Learning Scientist,15-2051.00,Data Scientists,CA,454110,Y,1,120037.0,172000.0,True
546005,AI Engineer,15-2051.00,Data Scientists,WA,541511,Y,1,110864.0,165000.0,True
373478,Analyst,13-2051.00,Financial and Investment Analysts,NY,5231,Y,1,82285.0,98000.0,False
407974,Machine Learning Engineer,17-2141.00,Mechanical Engineers,NY,518210,Y,1,107224.0,152000.0,True
208272,"VP, Product Management, Copilot for Customers",15-1299.09,Information Technology Project Managers,CA,541511,Y,1,181813.0,310000.0,True
850462,AI & Generative AI Product Manager,13-1161.00,Market Research Analysts and Marketing Specialists,NJ,32519,Y,1,111051.0,157000.0,True
631525,"Scientist, Systems Biology and Statistical Learning",19-1029.01,Bioinformatics Scientists,CA,325411,Y,1,86445.0,132000.0,True
144482,"Manager, Generative AI - Product Management",15-2031.00,Operations Research Analysts,NY,54161,Y,1,132475.0,212000.0,True
767415,AI/Data Scientist II,15-2051.00,Data Scientists,NY,334513,Y,1,80850.0,148000.0,True
863225,Agile Project Manager Principal,15-1299.09,Information Technology Project Managers,TX,513210,Y,1,109886.0,142000.0,False
449904,Machine Learning Engineer II,15-1299.08,Computer Systems Engineers/Architects,MO,524114,Y,1,83678.0,124000.0,True
882560,"Vice President, Quant Analytics Manager",15-2051,Data Scientists,NY,551112,Y,1,163238.0,210000.0,False
450316,P&C Business Partner,13-1111.00,Management Analysts,CA,54171,Y,1,150654.0,132000.0,False
638804,Strategic Projects Lead Generative AI,15-1299.00,"Computer Occupations, All Other",NY,541511,Y,1,128960.0,230000.0,True
431646,Ind & Func AI Decision Science Sr Mgr,13-1111.00,Management Analysts,NJ,5416,Y,1,122990.0,155000.0,True
331252,Data Analyst,15-2031.00,Operations Research Analysts,CA,541511,Y,1,74381.0,112000.0,False
701337,Product Design,27-1021.00,Commercial and Industrial Designers,WA,513210,Y,1,89523.0,132000.0,False
431368,Machine Learning Engineer,15-1251.00,Computer Programmers,MI,541511,Y,1,78582.0,118000.0,True
716457,Product Manager,15-2051.01,Business Intelligence Analysts,UT,513210,Y,1,100984.0,132000.0,False
351796,Head Scientist/Researcher,15-1221.00,Computer and Information Research Scientists,NY,33441,Y,1,155958.0,192000.0,False
883068,Trading Analytic Model Development Tech Lead,15-1252,Software Developers,VA,522299,Y,1,145500.0,165000.0,True
656625,Machine Learning Application Engineer,15-2051.00,Data Scientists,MI,541611,Y,1,111987.0,118000.0,True
274036,Research Scientist,15-1221.00,Computer and Information Research Scientists,CA,519290,Y,1,159774.0,192000.0,False
256943,Lead Data Scientist,15-2051.00,Data Scientists,OH,519120,Y,1,72987.0,165000.0,False
881916,"Sr. Manager, Planning and Systems",11-9041.00,Architectural and Engineering Managers,CA,336110,Y,1,184795.0,176000.0,False
475102,Associate Data Engineer,15-2051.00,Data Scientists,NJ,523991,Y,1,80850.0,118000.0,False
639531,Machine Learning Engineer,15-1252.00,Software Developers,NY,334111,Y,1,142563.0,165000.0,True
752300,Lead Modeler,15-2031.00,Operations Research Analysts,IL,522210,Y,1,100214.0,132000.0,True
468727,Senior Associate,15-2051.01,Business Intelligence Analysts,NY,551112,Y,1,135782.0,132000.0,False
405842,Software Developer,15-1252.00,Software Developers,MI,541512,Y,1,77958.0,95000.0,False
371074,"Senior Advisor, Data Science",15-2051.00,Data Scientists,TX,423430,Y,1,134472.0,142000.0,False
427859,Senior Data Analyst/Modeler,15-2051.01,Business Intelligence Analysts,FL,483112,Y,1,87256.0,104000.0,True
460078,Machine Learning Engineer,15-1243.01,Data Warehousing Specialists,NY,519290,Y,1,168854.0,158000.0,True
186828,Senior Data Analyst,15-2051.00,Data Scientists,OH,33911,Y,1,98987.0,98000.0,False
74280,"Lead Engineer, Enterprise BI & AI/ML Engineering",15-1243.00,Database Architects,TX,515210,Y,1,129900.0,148000.0,True
759398,Machine Learning Engineering Manager,11-3021.00,Computer and Information Systems Managers,CA,334111,Y,1,172505.0,245000.0,True
483432,Staff Engineer 1,17-2072.00,"Electronics Engineers, Except Computer",TX,425110,Y,1,124114.0,155000.0,False
618570,AIML MLOPS ENGINEER,15-1252.00,Software Developers,OH,541511,Y,1,96574.0,132000.0,True
242439,Senior Engineer- . NET,15-1252,Software Developers,VA,524298,Y,1,123960.0,132000.0,False
869316,Senior Software Engineer/Developer,15-1252.00,Software Developers,TX,52399,Y,1,105997.0,155000.0,False
407848,Computer Vision Engineer,15-1252.00,Software Developers,IL,513210,Y,1,102690.0,138000.0,True
354923,Machine Learning Engineer 2,15-1252.00,Software Developers,OH,334419,Y,1,96574.0,128000.0,True
426871,"Engineer II, Algorithm",17-2031.00,Bioengineers and Biomedical Engineers,CA,334510,Y,1,91749.0,118000.0,True
54217,"Manager, Data Science",15-2051.00,Data Scientists,NY,446110,Y,1,135782.0,172000.0,False
502862,Staff Automation Engineer,15-1252.00,Software Developers,UT,45999,Y,1,135803.0,148000.0,False
881694,"Computer Scientist, Scientific Visualization",15-1221.00,Computer and Information Research Scientists,TN,54171,Y,1,76856.0,132000.0,False
340234,Senior Associate Consultant - AI,15-2051.00,Data Scientists,MN,611310,Y,1,90917.0,112000.0,True
386921,Data Scientist 1,15-2051.00,Data Scientists,CA,522320,Y,1,93309.0,118000.0,False
370797,Managing Director,13-2051.00,Financial and Investment Analysts,NY,561450,Y,1,173555.0,310000.0,False
470386,Associate ,19-3011.00,Economists,CA,54161,Y,1,109117.0,102000.0,False
37280,Distinguished Scientist (AI),15-2021.00,Mathematicians,CA,54171,Y,1,138715.0,310000.0,True
809600,Senior Applied Scientist II,17-2141.00,Mechanical Engineers,CA,54171,Y,1,142854.0,192000.0,True
249294,Senior Machine Learning Engineer,15-2051.00,Data Scientists,NJ,518210,Y,1,135782.0,185000.0,True
282745,Data Scientist,15-2051.00,Data Scientists,IL,522320,Y,1,131498.0,128000.0,False
542606,"Senior Engineer, Deep Learning AI Systems Engineering",15-2031.00,Operations Research Analysts,CA,423690,Y,10,96782.0,182000.0,True
161102,Senior Machine Learning Engineer,15-1252.00,Software Developers,NY,561599,Y,1,142563.0,210000.0,True
642202,Machine Learning Engineer,15-2031.00,Operations Research Analysts,CA,334111,Y,1,173342.0,168000.0,True
28510,"Manager, Machine Learning Engineering",11-3021.00,Computer and Information Systems Managers,TX,316210,Y,1,161096.0,176000.0,True
616124,"Vice President, Sr Lead Software Engineer",15-1252.00,Software Developers,CA,551112,Y,1,150762.0,260000.0,False
160895,Senior Machine Learning Scientist,15-2051.00,Data Scientists,WA,5182,Y,1,110864.0,192000.0,True
161860,Data Scientist,15-2051.00,Data Scientists,NY,488510,Y,1,80850.0,142000.0,False
760419,Sr. Engineer - Perf/Sim/App - Electrification ,17-2071.00,Electrical Engineers,IL,333120,Y,1,103293.0,118000.0,False
43449,"Machine Learning Engineer, E-Commerce Risk Control",15-2051.00,Data Scientists,CA,54151,N,1,170186.0,145000.0,True
354954,AI PRODUCT MANAGER,15-1299.09,Information Technology Project Managers,TX,513210,Y,1,115648.0,158000.0,True
792795,"Associate, Data Scientist Associate",15-2051.01,Business Intelligence Analysts,DE,551112,Y,1,90854.0,98000.0,False
458964,"Vice President, Applied AI ML Lead",15-2051.00,Data Scientists,NJ,551112,Y,1,163238.0,210000.0,True
763487,Engineering Team Leader,17-2071.00,Electrical Engineers,MN,3332,Y,1,88442.0,118000.0,False
858271,"Senior Machine Learning Engineer I, Search Relevance",15-2051.00,Data Scientists,CA,454110,Y,1,158642.0,210000.0,True
220671,Elec. Sys. V&V Sr. Engineer,17-2071.00,Electrical Engineers,IL,333120,Y,1,103293.0,112000.0,False
655732,Senior Machine Learning Engineer,15-2031.00,Operations Research Analysts,CA,51121,Y,1,174117.0,210000.0,True
837256,"Machine Learning Engineer, Customer Success ",15-1221.00,Computer and Information Research Scientists,MI,541511,Y,1,89003.0,138000.0,True
319748,"Sr Product Manager, Risk Model Products",15-1299.09,Information Technology Project Managers,NY,522320,Y,1,128960.0,185000.0,True
62995,AI Machine Learning Scientist,15-2051.00,Data Scientists,CA,522320,Y,1,170186.0,182000.0,True
793107,Lead Full-stack Software Engineer (AI),15-1252.00,Software Developers,MA,524113,Y,1,147846.0,195000.0,True
862120,Senior Software Engineer,15-1252.00,Software Developers,MI,51929,Y,1,97864.0,145000.0,False
85532,Senior Technology Architect,15-1299.08,Computer Systems Engineers/Architects,TX,524210,Y,1,93517.0,142000.0,False
826052,Sr. Algorithm Engineer,15-2041.00,Statisticians,CA,334510,Y,1,78104.0,148000.0,True
649161,SENIOR RESEARCHER,15-1221.00,Computer and Information Research Scientists,TX,518210,Y,1,78978.0,157000.0,False
429493,People Analytics Coordinator,15-2051.00,Data Scientists,TX,7225,Y,1,85467.0,92000.0,False
288880,Senior Mobile Engineer,15-1252.00,Software Developers,CA,455110,Y,1,150762.0,195000.0,False
837874,Senior Managing Consultant and Lead Data Scientist,13-1111.00,Management Analysts,CA,54151,Y,1,175386.0,195000.0,True
656165,IC360 Senior DevOps and Unified Communication Engineer,15-1299.08,Computer Systems Engineers/Architects,GA,5419,Y,1,119829.0,132000.0,False
114723,Senior Analytics Engineer,15-1299.08,Computer Systems Engineers/Architects,SC,541512,Y,1,127774.0,132000.0,False
382104,"Senior Engineer, Machine Learning",17-2072.00,"Electronics Engineers, Except Computer",MA,334413,Y,1,120557.0,172000.0,True
304944,Research Scientist ,15-1221.00,Computer and Information Research Scientists,CA,334111,Y,25,222969.0,168000.0,False
31704,MACHINE LEARNING SOFTWARE ENGINEER ,15-1252.00,Software Developers,WA,541511,Y,1,182312.0,165000.0,True
290171,"Robotics Engineer, Autonomous Aerial Vehicles",17-2199.08,Robotics Engineers,PA,611310,Y,1,72613.0,118000.0,True
53488,Scientist  LM DPD,19-1042.00,"Medical Scientists, Except Epidemiologists",PA,5417,Y,1,105830.0,98000.0,True
599458,AI/ML Lead Software Architect,15-1221.00,Computer and Information Research Scientists,MA,334413,Y,1,154066.0,212000.0,True
6273,Product Design Manager,11-3021.00,Computer and Information Systems Managers,CA,518210,Y,1,172405.0,210000.0,False
824715,Associate Lead Analyst 1,13-2051.00,Financial and Investment Analysts,NY,56145,Y,1,115731.0,115000.0,False
500489,Business Information Consultant,15-2051.00,Data Scientists,IN,524114,Y,1,66269.0,104000.0,False
449325,Localization Program Manager,13-1082.00,Project Management Specialists,CA,541512,Y,1,98301.0,118000.0,False
128243,Staff Scientist - Quantum Applications and Solutions,19-2012.00,Physicists,NY,334111,Y,1,136614.0,152000.0,False
660245,Principal Applied Scientist,15-2051.00,Data Scientists,FL,513210,Y,1,129272.0,192000.0,True
131022,Data Scientist,15-1221.00,Computer and Information Research Scientists,NJ,541511,Y,1,100630.0,142000.0,False
187350,"Senior Architect, Professional Services",15-1299.08,Computer Systems Engineers/Architects,UT,54151,Y,1,100235.0,152000.0,False
506256,Engagement Manager - AI and Data Analytics,15-2051.00,Data Scientists,NJ,5619,Y,1,135782.0,151000.0,True
456548,Machine Learning Engineer (118.3367.3),15-1252.00,Software Developers,CA,541512,Y,1,177029.0,157000.0,True
81979,Machine Learning Manager,11-3021.00,Computer and Information Systems Managers,CA,334111,Y,1,172505.0,230000.0,True
720734,DATA SCIENTIST,15-2051.00,Data Scientists,TX,561621,Y,1,85467.0,124000.0,False
67033,"Advisor, Solutions Architecture",15-1243.00,Database Architects,GA,51821,Y,1,164299.0,132000.0,False
597802,Machine Learning Engineer,15-1252.00,Software Developers,CO,541511,Y,1,131997.0,142000.0,True
468458,"Senior Product Manager, AI Search",15-1211.00,Computer Systems Analysts,PA,541512,Y,1,106434.0,165000.0,True
736312,"Associate, Accelerated Intelligence",15-2031.00,Operations Research Analysts,MA,541910,Y,1,58282.0,104000.0,True
222131,Senior Machine Learning Engineer ,15-1252.00,Software Developers,AZ,5416,Y,1,122866.0,168000.0,True
525204,Credit Strategy Analyst/Data Scientist,15-2051.00,Data Scientists,NY,52231,Y,1,135782.0,142000.0,False
316697,"Director, Machine Learning Engineer",15-1252.00,Software Developers,NC,52399,Y,1,154482.0,210000.0,True
367348,Computer and Information Research Scientist,15-2051.00,Data Scientists,IL,336390,Y,1,68786.0,132000.0,True
737246,Public School Teacher,25-2021.00,"Elementary School Teachers, Except Special Education",CA,611110,Y,1,62500.0,65000.0,False
314883,Project Director (AI Governance),13-1082.00,Project Management Specialists,CA,541715,Y,1,104707.0,182000.0,True
650541,Applied Scientist II,15-1221.00,Computer and Information Research Scientists,MA,45411,Y,10,138965.0,148000.0,False
242831,Big Data/Machine Learning Engineer,15-1252.00,Software Developers,VA,541511,Y,1,114026.0,142000.0,True
680619,Senior Quality Assurance Engineer - Intelligent Creation,15-1253.00,Software Quality Assurance Analysts and Testers,CA,54151,Y,1,226325.0,142000.0,True
499132,Computer Vision Engineer,17-2199.08,Robotics Engineers,OH,54171,Y,1,116334.0,123000.0,True
489257,"Vice President, Fraud Manager III",15-2031.00,Operations Research Analysts,OH,551112,Y,1,97906.0,145000.0,False
700101,Machine Learning Engineer,15-1221.00,Computer and Information Research Scientists,MI,513210,Y,1,137987.0,138000.0,True
23905,Android Software Developer,15-1252.00,Software Developers,GA,541511,Y,1,83325.0,112000.0,False
423425,President and Chief Executive Officer,11-1011.00,Chief Executives,CA,541519,Y,1,239200.0,310000.0,False
506915,"Director, Engineering - Machine Learning",11-3021.00,Computer and Information Systems Managers,GA,561439,Y,1,203320.0,230000.0,True
876576,ML Senior Product Manager,11-3021.00,Computer and Information Systems Managers,MN,454110,Y,1,178256.0,158000.0,True
846014,"Director, Computational Chemistry",19-2031.00,Chemists,MA,541714,Y,1,141086.0,210000.0,False
459469,AI Engineer,15-1252.00,Software Developers,WA,541519,Y,1,128502.0,165000.0,True
241008,Business Tech Analyst,15-2051.01,Business Intelligence Analysts,CA,51929,Y,1,136140.0,118000.0,False
812731,Technical Lead,15-1299.09,Information Technology Project Managers,GA,541511,Y,1,80371.0,132000.0,False
425652,Data Scientist,15-2051.01,Business Intelligence Analysts,CA,519130,Y,1,232690.0,148000.0,False
680802,Sr. Director-Data Science Evaluation & Integration Strategy,15-2051.00,Data Scientists,MA,325412,Y,1,144040.0,245000.0,False
822769,Senior Data ML Engineer,15-1252.00,Software Developers,NY,531210,Y,1,179982.0,185000.0,True
31353,Senior Software Engineer,15-1252.00,Software Developers,AZ,522320,Y,1,102294.0,148000.0,False
875270,Agile Development Senior,15-1252,Software Developers,VA,522299,Y,1,102200.0,142000.0,False
171567,IT Portfolio Architect ,15-1252.00,Software Developers,GA,481111,Y,1,142002.0,142000.0,False
36926,Business Analytics 4,15-2051.00,Data Scientists,CA,522320,Y,1,159065.0,142000.0,False
292742,"Director, AI/ML Transformation",15-1299.09,Information Technology Project Managers,NY,524113,Y,1,128960.0,260000.0,True
20031,Enterprise Architect,15-2051.00,Data Scientists,GA,524114,Y,1,131061.0,152000.0,False
367637,Machine Learning Engineer,15-2051.00,Data Scientists,NJ,541511,Y,1,86278.0,145000.0,True
549757,Data Engineer,15-1243.01,Data Warehousing Specialists,NY,51929,Y,1,168854.0,142000.0,False
225819,Machine Learning Solution Architect,15-1252.00,Software Developers,CO,311513,Y,1,130520.0,165000.0,True
276421,Software Engineer,15-1252.00,Software Developers,MI,541511,Y,1,77667.0,98000.0,False
468623,Data Engineer,15-1252.00,Software Developers,CO,311999,Y,1,87443.0,125000.0,False
207062,System Development Engineer II,15-1252.00,Software Developers,TX,518210,Y,10,96866.0,142000.0,False
387078,Data Scientist II,15-2051.00,Data Scientists,IL,518210,Y,1,89690.0,118000.0,False
504929,Senior Applied Scientist,19-3011.00,Economists,CA,541511,Y,1,187949.0,192000.0,True
464333,Machine Learning Engineer III,17-2031.00,Bioengineers and Biomedical Engineers,MA,54171,Y,1,109491.0,151000.0,True
704042,Senior ML/Robotics Engineer II,17-2141.02,Automotive Engineers,CA,54171,Y,1,137301.0,192000.0,True
769869,Marketing Data Science Advisor,15-2051.00,Data Scientists,TN,492110,Y,1,96491.0,118000.0,True
358380,Sr. Model Validation Analyst,19-3011.00,Economists,FL,524126,Y,1,89731.0,112000.0,True
692567,Data Analyst,15-2051.00,Data Scientists,TX,541511,Y,1,107869.0,92000.0,False
887357,Computer Vision Scientist,15-2031.00,Operations Research Analysts,CA,321920,Y,1,107619.0,168000.0,True
772911,PRINCIPAL BIG DATA ENGINEERING,15-2051.01,Business Intelligence Analysts,TX,517410,Y,1,140109.0,158000.0,False
187774,"Director, Data Science & Machine Learning",15-1221.00,Computer and Information Research Scientists,CA,611710,Y,1,148429.0,245000.0,True
