BLOCK_ID,n_ai_rows,n_other_rows,mean_ai_overestimation_pct_points,mean_other_overestimation_pct_points,delta_pct_points_ai_minus_other,median_ai_overestimation_pct_points,median_other_overestimation_pct_points,mean_ai_overestimation_usd,mean_other_overestimation_usd,delta_usd_ai_minus_other,mean_ai_confidence,mean_other_confidence,harmonic_weight
15-1252.00||DC||54||Y||II,1,1,-0.22019887544463917,-19.38182683364696,19.161627958202324,-0.22019887544463917,-19.38182683364696,-270.1818181818182,-24438.545454545456,24168.363636363636,1.0,0.15,0.5
15-1252.00||DC||54||Y||III,1,1,-17.9527333993432,-29.579233957156113,11.626500557812914,-17.9527333993432,-29.579233957156113,-27065.18181818182,-43842.63636363636,16777.45454545454,0.95,0.05,0.5
15-1252.00||FL||33||Y||IV,1,1,-22.41606078207516,-17.194445424110498,-5.221615357964662,-22.41606078207516,-17.194445424110498,-33575.0,-23933.636363636364,-9641.363636363636,0.85,0.1,0.5
15-1252.00||FL||44||Y||III,1,1,-9.731403929208035,-12.57752457007442,2.846120640866385,-9.731403929208035,-12.57752457007442,-13454.444444444445,-15497.9,2043.4555555555544,0.95,0.1,0.5
15-1252.00||FL||52||Y||IV,1,1,82.70168094729497,-25.951059215811824,108.6527401631068,82.70168094729497,-25.951059215811824,115115.77777777778,-42961.2,158076.97777777776,0.95,0.1,0.5
15-1252.00||FL||54||Y||II,4,4,6.35302126025821,3.634054132977136,2.718967127281074,7.057303485315668,3.4247867358459327,6537.599999999999,3599.8454545454547,2937.7545454545448,0.95,0.075,2.0
15-1252.00||FL||62||Y||IV,1,1,42.6555964925841,27.163235157294217,15.492361335289885,42.6555964925841,27.163235157294217,33111.833333333336,21763.727272727272,11348.106060606064,0.95,0.1,0.5
15-1252.00||GA||31||Y||IV,1,1,-11.928681348457724,-11.647866154271917,-0.28081519418580747,-11.928681348457724,-11.647866154271917,-18147.222222222223,-15619.555555555555,-2527.666666666668,0.95,0.1,0.5
15-1252.00||GA||52||Y||II,1,1,6.455145120126541,19.79100134513145,-13.335856225004907,6.455145120126541,19.79100134513145,6792.555555555556,21628.2,-14835.644444444446,0.85,0.1,0.5
15-1252.00||GA||52||Y||III,2,2,-6.213121542421376,33.12938393778838,-39.34250548020976,-6.213121542421376,33.12938393778838,-8075.227272727273,41864.95,-49940.17727272727,0.85,0.1,1.0
15-1252.00||GA||54||Y||I,2,2,32.15953876546132,5.507996846181527,26.651541919279794,32.15953876546132,5.507996846181527,26683.09090909091,4429.416666666667,22253.674242424244,0.95,0.125,1.0
15-1252.00||GA||54||Y||II,3,3,2.4454184871747127,-17.477114233634865,19.922532720809578,2.661691563779431,-18.777760493397874,2600.4545454545455,-18959.50909090909,21559.963636363635,0.9499999999999998,0.15,1.5
15-1252.00||GA||54||Y||III,1,1,-1.6231724391195574,-18.593495375152056,16.9703229360325,-1.6231724391195574,-18.593495375152056,-2121.6,-24303.0,22181.4,0.95,0.1,0.5
15-1252.00||GA||54||Y||IV,1,1,0.18784979904015492,-22.349422537155476,22.53727233619563,0.18784979904015492,-22.349422537155476,285.77777777777777,-34000.4,34286.17777777778,0.95,0.1,0.5
15-1252.00||IL||33||Y||IV,1,1,-21.45481558117642,-18.177850991095795,-3.276964590080624,-21.45481558117642,-18.177850991095795,-27373.555555555555,-27075.727272727272,-297.8282828282827,0.85,0.05,0.5
15-1252.00||IL||51||Y||III,1,1,13.391861185705432,-8.664904223673073,22.056765409378507,13.391861185705432,-8.664904223673073,17504.1,-11325.636363636364,28829.736363636363,0.95,0.1,0.5
15-1252.00||IL||51||Y||IV,2,2,10.063683690884199,-27.08867009768572,37.15235378856992,10.063683690884199,-27.08867009768572,14638.205555555556,-40893.72727272727,55531.93282828283,0.95,0.125,1.0
15-1252.00||IL||52||Y||III,1,1,-12.988133764832792,-31.74038811303839,18.752254348205597,-12.988133764832792,-31.74038811303839,-16976.4,-41486.90909090909,24510.509090909087,0.95,0.15,0.5
15-1252.00||IL||52||Y||IV,1,1,-15.78161586777722,-20.974842972403582,5.193227104626363,-15.78161586777722,-20.974842972403582,-24195.9,-32158.0,7962.0999999999985,0.85,0.1,0.5
15-1252.00||IL||54||Y||II,1,1,-5.066505614263231,-16.603977068472936,11.537471454209705,-5.066505614263231,-16.603977068472936,-5475.727272727273,-17551.4,12075.67272727273,0.95,0.1,0.5
15-1252.00||IL||54||Y||III,2,2,-3.773860619553658,-11.863249797796579,8.089389178242921,-3.773860619553658,-11.863249797796579,-4932.7,-14679.797979797979,9747.097979797978,0.95,0.1,1.0
15-1252.00||IN||33||Y||IV,1,1,-3.0823569288129846,-12.812145188759581,9.729788259946597,-3.0823569288129846,-12.812145188759581,-4001.3,-14443.9,10442.599999999999,0.85,0.1,0.5
15-1252.00||MA||33||Y||II,1,1,-8.134047945005971,-12.82136372652233,4.687315781516359,-8.134047945005971,-12.82136372652233,-10662.272727272728,-16806.5,6144.227272727272,0.95,0.1,0.5
15-1252.00||MA||33||Y||III,1,1,-15.668332288644566,-7.059827445967929,-8.608504842676638,-15.668332288644566,-7.059827445967929,-24224.18181818182,-9721.1,-14503.08181818182,0.95,0.05,0.5
15-1252.00||MA||33||Y||IV,1,1,-27.62657819245387,-34.48509039057568,6.858512198121808,-27.62657819245387,-34.48509039057568,-49211.5,-61428.63636363636,12217.13636363636,0.95,0.15,0.5
15-1252.00||MA||51||Y||IV,1,1,13.293076954090479,-21.680617073951193,34.97369402804167,13.293076954090479,-21.680617073951193,23679.090909090908,-38619.9,62298.990909090906,0.95,0.1,0.5
15-1252.00||MA||54||Y||II,3,3,-8.4788240347356,-23.16258936579355,14.68376533105795,-5.047569113573599,-23.183822478920202,-11114.21212121212,-29333.454545454544,18219.242424242424,0.9166666666666666,0.15,1.5
15-1252.00||MA||54||Y||III,3,3,0.8169823131554649,-25.494245587708974,26.311227900864438,-9.928100861707453,-25.209500278126335,1899.1727272727283,-39415.63333333334,41314.80606060607,0.9166666666666666,0.10000000000000002,1.5
15-1252.00||MA||54||Y||IV,4,4,-19.155173625478216,-5.061448028441013,-14.093725597037203,-18.428850371100737,-10.927472464132867,-33807.020454545454,-8909.1,-24897.920454545456,0.925,0.11249999999999999,2.0
15-1252.00||MI||33||Y||II,1,1,-0.1284861532439579,-4.591924688387711,4.463438535143753,-0.1284861532439579,-4.591924688387711,-131.3,-4455.636363636364,4324.336363636364,0.85,0.1,0.5
15-1252.00||MI||33||Y||III,4,4,-7.6646787991228305,-11.197688369833951,3.533009570711121,-8.024169358482435,-12.40779894508714,-9044.150000000001,-13621.012878787878,4576.862878787877,0.85,0.11249999999999999,2.0
15-1252.00||MI||51||Y||IV,2,2,2.849319852482627,-15.872514974419278,18.721834826901905,2.849319852482627,-15.872514974419278,3945.909090909091,-22131.71363636364,26077.62272727273,0.95,0.125,1.0
15-1252.00||MI||52||Y||II,1,1,-4.20598884430962,-14.60798512574616,10.401996281436539,-4.20598884430962,-14.60798512574616,-4298.1,-14927.9,10629.8,0.95,0.15,0.5
15-1252.00||MI||52||Y||III,1,1,-13.778926289375068,-13.332890177733091,-0.4460361116419769,-13.778926289375068,-13.332890177733091,-16582.8,-16046.0,-536.7999999999993,0.95,0.1,0.5
15-1252.00||MI||54||Y||II,2,2,5.695254135334923,-8.582920406728999,14.278174542063923,5.695254135334923,-8.582920406728999,5672.859090909091,-8770.886363636364,14443.745454545455,0.95,0.1,1.0
15-1252.00||MI||54||Y||III,1,1,-7.56383517935338,-9.61802756981778,2.0541923904644,-7.56383517935338,-9.61802756981778,-9103.0,-11575.2,2472.2000000000007,0.95,0.1,0.5
15-1252.00||MI||54||Y||IV,1,1,4.830163337810321,-19.036515670110404,23.866679007920723,4.830163337810321,-19.036515670110404,6689.1,-26362.909090909092,33052.009090909094,0.95,0.1,0.5
15-1252.00||MN||45||Y||III,1,1,-0.02155314479639719,-13.146906512460815,13.125353367664417,-0.02155314479639719,-13.146906512460815,-26.454545454545453,-16538.545454545456,16512.09090909091,0.95,0.1,0.5
15-1252.00||MO||54||Y||II,1,1,18.328579208049167,-7.80553673012548,26.134115938174645,18.328579208049167,-7.80553673012548,14136.1,-7601.5,21737.6,0.95,0.15,0.5
15-1252.00||MO||54||Y||IV,1,1,-10.754037958956342,-14.722146850161932,3.96810889120559,-10.754037958956342,-14.722146850161932,-15060.6,-20617.777777777777,5557.177777777777,0.95,0.1,0.5
15-1252.00||NC||42||Y||III,1,1,-6.813368679606998,-8.948598130841122,2.1352294512341237,-6.813368679606998,-8.948598130841122,-9098.3,-11949.6,2851.300000000001,0.95,0.1,0.5
15-1252.00||NC||52||Y||II,1,1,4.344823449776795,-3.818043167193618,8.162866616970414,4.344823449776795,-3.818043167193618,5070.8,-4456.0,9526.8,0.95,0.15,0.5
15-1252.00||NC||52||Y||IV,1,1,-8.078285654224965,-25.715031336713768,17.6367456824888,-8.078285654224965,-25.715031336713768,-13065.9,-39773.181818181816,26707.281818181815,1.0,0.1,0.5
15-1252.00||NC||54||Y||I,2,2,8.427160542166718,-5.119376927429482,13.546537469596199,8.427160542166718,-5.119376927429482,7551.666666666667,-4682.916666666667,12234.583333333334,0.8999999999999999,0.15,1.0
15-1252.00||NC||54||Y||II,6,6,-3.873405266367657,-13.045204478797265,9.171799212429608,-6.8939725489268655,-12.536450737467948,-4418.930808080808,-14883.747474747475,10464.816666666668,0.9500000000000001,0.10833333333333334,3.0
15-1252.00||NC||54||Y||IV,1,1,-21.495251070204098,-15.52693833943834,-5.968312730765758,-21.495251070204098,-15.52693833943834,-33291.2,-24415.8,-8875.399999999998,0.95,0.15,0.5
15-1252.00||NC||56||Y||II,1,1,-5.7116565210922285,-15.971921233253333,10.260264712161105,-5.7116565210922285,-15.971921233253333,-6421.272727272727,-17956.272727272728,11535.0,0.95,0.05,0.5
15-1252.00||NC||61||Y||IV,1,1,13.286756528980845,6.68396636351396,6.602790165466885,13.286756528980845,6.68396636351396,14802.111111111111,7446.272727272727,7355.838383838384,0.95,0.1,0.5
15-1252.00||NH||33||Y||III,1,1,-0.7945777558971576,-34.77055057271533,33.97597281681817,-0.7945777558971576,-34.77055057271533,-936.1,-51334.545454545456,50398.44545454546,0.85,0.05,0.5
15-1252.00||NJ||32||Y||IV,2,2,34.57425155482722,-16.99420150176438,51.5684530565916,34.57425155482722,-16.99420150176438,57215.58181818182,-30900.800000000003,88116.38181818182,0.8999999999999999,0.1,1.0
15-1252.00||NJ||33||Y||III,2,2,17.272498997483183,-27.055995733586606,44.32849473106979,17.272498997483183,-27.055995733586606,27343.05,-43507.393939393936,70850.44393939394,0.965,0.1,1.0
15-1252.00||NJ||45||Y||III,1,1,48.43318542328547,-13.755915549889618,62.18910097317509,48.43318542328547,-13.755915549889618,73530.77777777778,-22120.2,95650.97777777778,0.85,0.1,0.5
15-1252.00||NJ||51||Y||II,1,1,-7.640249399607566,-21.201693977893438,13.561444578285872,-7.640249399607566,-21.201693977893438,-10084.9,-27985.6,17900.699999999997,0.95,0.15,0.5
15-1252.00||NJ||51||Y||IV,1,1,-23.608497642679534,-30.471169669606315,6.862672026926781,-23.608497642679534,-30.471169669606315,-36122.181818181816,-57770.9,21648.718181818185,0.95,0.1,0.5
15-1252.00||NJ||52||Y||II,2,2,0.12514100998109978,-7.894400895106615,8.019541905087715,0.12514100998109978,-7.894400895106615,-17.086363636363785,-9968.545454545454,9951.459090909091,0.95,0.05,1.0
15-1252.00||NJ||52||Y||IV,1,1,-27.042754968564076,65.64079641887584,-92.6835513874399,-27.042754968564076,65.64079641887584,-51270.9,99860.0,-151130.9,0.95,0.1,0.5
15-1252.00||NJ||54||Y||II,2,2,-6.216639603762038,-17.03996148425202,10.823321880489983,-6.216639603762038,-17.03996148425202,-8205.777777777777,-19900.25,11694.472222222223,0.95,0.125,1.0
15-1252.00||NJ||61||Y||IV,1,1,31.375937020636158,-7.47000086828167,38.84593788891783,31.375937020636158,-7.47000086828167,36135.666666666664,-8603.2,44738.86666666667,0.95,0.1,0.5
15-1252.00||NV||54||Y||II,2,2,-5.2644356600061375,-19.027747694084944,13.763312034078806,-5.2644356600061375,-19.027747694084944,-5833.1,-21083.125,15250.025,0.95,0.125,1.0
15-1252.00||NY||33||Y||IV,2,2,-11.225109229771874,-33.446894575528695,22.22178534575682,-11.225109229771874,-33.446894575528695,-21281.909090909092,-63412.63636363637,42130.72727272728,0.95,0.125,1.0
15-1252.00||NY||45||Y||II,1,1,-6.5605389144077115,-9.94465829936814,3.384119384960428,-6.5605389144077115,-9.94465829936814,-8112.5,-12297.166666666666,4184.666666666666,0.95,0.15,0.5
15-1252.00||NY||51||Y||II,3,3,-8.77740334318893,-12.77029588681522,3.99289254362629,-8.226426633663163,-16.582068784391563,-11585.90909090909,-16507.82222222222,4921.913131313131,0.9666666666666667,0.11666666666666665,1.5
15-1252.00||NY||51||Y||III,8,8,-8.95810952345857,-22.23755552374542,13.279446000286852,-18.214236865732857,-20.784009995166365,-14205.068371212123,-35589.344696969696,21384.27632575757,0.9375,0.1125,4.0
15-1252.00||NY||51||Y||IV,6,6,-5.041646040764551,-29.604117731174778,24.562471690410227,-7.028370011776483,-28.973730431663782,-9965.407828282829,-56127.03888888889,46161.631060606065,0.9500000000000001,0.12500000000000003,3.0
15-1252.00||NY||52||Y||II,1,1,-18.014929632239117,3.635344329451014,-21.650273961690132,-18.014929632239117,3.635344329451014,-23779.166666666668,4798.545454545455,-28577.712121212124,0.95,0.15,0.5
15-1252.00||NY||52||Y||III,2,2,-26.205761636765025,20.6672090765558,-46.872970713320825,-26.205761636765025,20.6672090765558,-42140.175,33233.90555555555,-75374.08055555556,0.95,0.1,1.0
15-1252.00||NY||52||Y||IV,2,2,18.285714092482102,33.966754926368196,-15.681040833886094,18.285714092482102,33.966754926368196,21405.409090909092,64398.25,-42992.84090909091,0.85,0.1,1.0
15-1252.00||NY||54||Y||II,4,4,11.373469197557784,3.7316059707886686,7.6418632267691144,1.3790629544202897,4.61840859276283,14944.27272727273,2893.231818181818,12051.040909090912,0.925,0.1,2.0
15-1252.00||NY||54||Y||III,5,5,9.721656118774389,-21.08168093672649,30.803337055500876,26.946527555961346,-29.026969423723255,15022.292727272725,-35047.75636363636,50070.04909090909,0.93,0.13,2.5
15-1252.00||NY||54||Y||IV,5,5,-9.783266754169482,-17.45285425218146,7.669587498011978,-20.728891070925275,-26.792509465301567,-18149.881818181817,-31368.096363636363,13218.214545454546,0.93,0.11000000000000001,2.5
15-1252.00||NY||62||Y||II,1,1,8.156147792158933,0.2213302265183641,7.934817565640569,8.156147792158933,0.2213302265183641,8960.833333333334,243.16666666666666,8717.666666666668,0.95,0.1,0.5
15-1252.00||OH||54||Y||II,5,5,3.3346132710545495,-11.658528580275652,14.9931418513302,1.7644030764866108,-14.475717823505425,3157.979595959596,-11855.55575757576,15013.535353535355,0.9099999999999999,0.10999999999999999,2.5
15-1252.00||OR||33||Y||III,1,1,32.16215332286761,-30.762451833880405,62.924605156748015,32.16215332286761,-30.762451833880405,49169.5,-47029.63636363636,96199.13636363635,0.85,0.15,0.5
15-1252.00||PA||33||Y||II,1,1,0.7393114461152408,-14.675969030741664,15.415280476856905,0.7393114461152408,-14.675969030741664,777.8,-16120.818181818182,16898.618181818183,0.85,0.15,0.5
15-1252.00||PA||33||Y||III,1,1,-8.232608571591623,-5.256915672734882,-2.9756928988567406,-8.232608571591623,-5.256915672734882,-9835.90909090909,-6280.7,-3555.2090909090903,0.95,0.1,0.5
15-1252.00||PA||33||Y||IV,1,1,-21.832546015162496,-17.984673780706153,-3.847872234456343,-21.832546015162496,-17.984673780706153,-30730.18181818182,-25112.0,-5618.18181818182,0.85,0.1,0.5
15-1252.00||PA||54||Y||IV,1,1,-10.753513221649117,-20.41275582534362,9.659242603694503,-10.753513221649117,-20.41275582534362,-15136.0,-29818.545454545456,14682.545454545456,0.95,0.1,0.5
15-1252.00||SC||52||Y||III,1,1,-9.399379609659983,-5.153550689021172,-4.245828920638811,-9.399379609659983,-5.153550689021172,-12551.555555555555,-5662.0,-6889.555555555555,0.85,0.1,0.5
15-1252.00||TN||54||Y||II,1,1,1.1638634589454264,15.604834807517369,-14.440971348571942,1.1638634589454264,15.604834807517369,1202.6666666666667,16125.1,-14922.433333333334,0.95,0.15,0.5
15-1252.00||TN||54||Y||III,1,1,-12.234751541592951,-16.126992965762344,3.8922414241693932,-12.234751541592951,-16.126992965762344,-14245.9,-19693.8,5447.9,0.95,0.1,0.5
15-1252.00||TN||55||Y||III,1,1,0.9119123463563632,-22.464685506522432,23.376597852878795,0.9119123463563632,-22.464685506522432,1113.6,-27433.2,28546.8,0.95,0.1,0.5
15-1252.00||TX||22||Y||III,1,1,-9.802753079738615,-14.419143127576524,4.616390047837909,-9.802753079738615,-14.419143127576524,-12531.545454545454,-18433.0,5901.454545454546,0.85,0.05,0.5
15-1252.00||TX||33||Y||III,1,1,-13.614282961185658,-20.526483466818796,6.9122005056331375,-13.614282961185658,-20.526483466818796,-17404.090909090908,-27704.8,10300.709090909091,0.95,0.1,0.5
15-1252.00||TX||33||Y||IV,2,2,-25.195464272810646,-29.77660431894611,4.581140046135463,-25.195464272810646,-29.77660431894611,-41207.18181818182,-48699.63636363637,7492.454545454544,0.8999999999999999,0.15,1.0
15-1252.00||TX||44||Y||IV,2,2,12.450929959105354,-29.19743290440325,41.6483628635086,12.450929959105354,-29.19743290440325,20326.038888888892,-47752.40151515151,68078.4404040404,0.8999999999999999,0.125,1.0
15-1252.00||TX||48||Y||II,1,1,-8.006018582251944,-23.735562366310752,15.729543784058809,-8.006018582251944,-23.735562366310752,-9040.636363636364,-26802.909090909092,17762.272727272728,0.95,0.1,0.5
15-1252.00||TX||51||Y||I,1,1,35.22007655925828,-1.7546832512822952,36.974759810540576,35.22007655925828,-1.7546832512822952,28123.583333333332,-1475.5833333333333,29599.166666666664,0.95,0.1,0.5
15-1252.00||TX||51||Y||II,1,1,20.02736377885816,-12.799030970597975,32.826394749456135,20.02736377885816,-12.799030970597975,22615.5,-14687.4,37302.9,0.95,0.15,0.5
15-1252.00||TX||51||Y||III,2,2,22.320831882404367,-11.889020845657043,34.209852728061406,22.320831882404367,-11.889020845657043,30126.65,-15737.25,45863.9,0.95,0.1,1.0
15-1252.00||TX||51||Y||IV,7,7,15.930149245167026,-8.744245705503717,24.674394950670745,-1.0337074357635128,-17.329984378873984,25267.04285714286,-13731.026551226552,38998.06940836941,0.9214285714285715,0.09999999999999999,3.5
15-1252.00||TX||52||Y||I,1,1,27.89632718073644,1.1215944515153187,26.77473272922112,27.89632718073644,1.1215944515153187,23819.0,1013.4166666666666,22805.583333333332,0.95,0.1,0.5
15-1252.00||TX||52||Y||II,1,1,1.6261254800398377,3.3148251463386558,-1.688699666298818,1.6261254800398377,3.3148251463386558,1463.5454545454545,3743.2,-2279.6545454545453,0.95,0.1,0.5
15-1252.00||TX||52||Y||III,4,4,-8.713165067155595,-10.785671171399633,2.072506104244038,-8.609219040466302,-11.182295806876734,-11696.0,-14306.684090909093,2610.6840909090934,0.925,0.1,2.0
15-1252.00||TX||52||Y||IV,5,5,10.811339281919784,-21.118772577673646,31.93011185959343,4.22789385582906,-22.93199188460576,16604.21272727273,-33691.53606060606,50295.74878787879,0.9359999999999999,0.11000000000000001,2.5
15-1252.00||TX||54||Y||I,5,5,19.43421184571667,10.264658827648361,9.16955301806831,17.533124769966875,10.61802899617545,17227.234848484848,8897.10606060606,8330.128787878788,0.96,0.13,2.5
15-1252.00||TX||54||Y||II,16,16,3.9651549617908786,-11.288994036511852,15.25414899830273,1.5697210599399951,-13.382060868448917,4374.894191919191,-12670.514015151515,17045.408207070708,0.9143749999999999,0.10625000000000001,8.0
15-1252.00||TX||54||Y||III,4,4,-10.986112428578346,-17.04229772829976,6.056185299721415,-12.321997115878766,-16.86772530065356,-14811.719696969696,-21889.690909090907,7077.971212121211,0.8999999999999999,0.11249999999999999,2.0
15-1252.00||TX||54||Y||IV,6,6,28.41266990751663,-26.36127714754261,54.77394705505924,37.869535686036535,-26.264005895779555,44711.969696969696,-42067.75277777778,86779.72247474748,0.9333333333333335,0.13333333333333333,3.0
15-1252.00||TX||55||Y||III,1,1,-8.555763830748827,-22.212987166940238,13.65722333619141,-8.555763830748827,-22.212987166940238,-11547.8,-29981.090909090908,18433.29090909091,0.95,0.1,0.5
15-1252.00||TX||55||Y||IV,2,2,51.68560055954843,47.3582937262773,4.32730683327113,51.68560055954843,47.3582937262773,82034.9388888889,72421.31818181818,9613.620707070717,0.95,0.1,1.0
15-1252.00||TX||92||Y||II,1,1,9.634256812863288,-8.084860184963794,17.719116997827083,9.634256812863288,-8.084860184963794,10210.0,-9129.666666666666,19339.666666666664,0.95,0.1,0.5
15-1252.00||UT||54||Y||III,2,2,24.21053833122212,-8.70525305840758,32.9157913896297,24.21053833122212,-8.70525305840758,31159.399999999998,-11148.300000000001,42307.7,0.975,0.1,1.0
15-1252.00||VA||54||Y||I,2,2,15.716785687501812,13.512738747369125,2.2040469401326863,15.716785687501812,13.512738747369125,15940.121212121212,11812.181818181818,4127.939393939394,0.95,0.1,1.0
15-1252.00||VA||54||Y||II,1,1,-2.700502149348171,-19.318812680697047,16.618310531348875,-2.700502149348171,-19.318812680697047,-2900.6363636363635,-24359.090909090908,21458.454545454544,0.95,0.05,0.5
15-1252.00||VA||54||Y||III,1,1,-14.926872567594785,-25.440772628981545,10.51390006138676,-14.926872567594785,-25.440772628981545,-22503.454545454544,-38354.0,15850.545454545456,0.95,0.05,0.5
15-1252.00||VA||81||Y||III,2,2,-13.562331683890738,-16.222679988848242,2.6603483049575036,-13.562331683890738,-16.222679988848242,-20446.3,-22876.954545454544,2430.654545454545,0.95,0.1,1.0
15-1252.00||WA||33||Y||III,2,2,20.80500064560161,-5.906611721966398,26.71161236756801,20.80500064560161,-5.906611721966398,37596.71666666667,-12025.318181818184,49622.03484848485,0.95,0.125,1.0
15-1252.00||WA||33||Y||IV,6,6,-30.58907927993258,-38.554410987909,7.965331707976421,-36.34919900506465,-39.590407424829344,-63768.47348484849,-80633.92929292929,16865.4558080808,0.9583333333333334,0.13333333333333333,3.0
15-1252.00||WA||44||Y||III,1,1,10.869600213300066,-31.70318088750937,42.572781100809436,10.869600213300066,-31.70318088750937,19642.454545454544,-57290.818181818184,76933.27272727274,0.95,0.1,0.5
15-1252.00||WA||45||Y||III,2,2,-5.386475568590558,-4.7156996896081615,-0.6707758789823961,-5.386475568590558,-4.7156996896081615,-9733.900000000001,-8521.740909090908,-1212.1590909090937,0.95,0.15,1.0
15-1252.00||WA||45||Y||IV,3,3,-7.986255520397518,-5.1321006489847925,-2.8541548714127254,3.4349817626601036,1.860255794007596,-16946.993939393942,-12616.799999999997,-4330.193939393945,0.9666666666666667,0.11666666666666665,1.5
15-1252.00||WA||51||Y||II,3,3,-17.980048406877675,-22.00284566516449,4.022797258286815,-14.8954094685802,-24.002156380205157,-26833.42424242424,-32130.181818181823,5296.757575757583,0.9166666666666666,0.15,1.5
15-1252.00||WA||51||Y||III,3,3,-16.483352701381587,-17.12656977611878,0.6432170747371941,-30.470668725884263,-32.40747355129515,-29787.066666666666,-30949.424242424244,1162.3575757575782,0.9166666666666666,0.15,1.5
15-1252.00||WA||51||Y||IV,11,11,-16.905406724402468,-38.983848177510986,22.078441453108518,-8.502629569938078,-38.304582854587096,-35258.9261707989,-82724.50550964188,47465.57933884298,0.9409090909090907,0.1318181818181818,5.5
15-1252.00||WA||52||Y||I,1,1,-8.54090763686599,-6.459078208732135,-2.0818294281338554,-8.54090763686599,-6.459078208732135,-10056.833333333334,-7605.5,-2451.333333333334,0.95,0.15,0.5
15-1252.00||WA||52||Y||II,1,1,-12.887295631198072,-23.56794425087108,10.680648619673008,-12.887295631198072,-23.56794425087108,-19233.0,-35172.8,15939.800000000003,0.95,0.1,0.5
15-1252.00||WA||52||Y||III,2,2,-27.52524763433125,-28.874037257081916,1.3487896227506653,-27.52524763433125,-28.874037257081916,-49740.875,-52178.27272727273,2437.397727272728,0.95,0.1,1.0
15-1252.00||WA||52||Y||IV,1,1,-38.61544660276529,-33.87069867390505,-4.744747928860235,-38.61544660276529,-33.87069867390505,-81942.75,-71874.3,-10068.449999999997,0.95,0.1,0.5
15-1252.00||WA||54||Y||II,4,4,13.66437811929391,-19.794683519852967,33.45906163914688,13.592569599738663,-20.68334104919471,17651.90909090909,-28190.340909090908,45842.25,0.95,0.1375,2.0
15-1252.00||WA||54||Y||III,1,1,9.367142734969642,-29.063868598965204,38.43101133393485,9.367142734969642,-29.063868598965204,16927.363636363636,-47624.63636363636,64552.0,0.95,0.15,0.5
15-1252.00||WA||54||Y||IV,4,4,-0.3184009966109125,-30.887006044963478,30.568605048352566,6.979171218504494,-31.849434201202797,-675.6532828282789,-62694.83863636364,62019.18535353536,0.95,0.1,2.0
15-1252.00||WA||56||Y||III,2,2,-26.53361739804106,-29.17612850322717,2.6425111051861094,-26.53361739804106,-29.17612850322717,-47948.9,-52724.181818181816,4775.281818181815,0.95,0.1,1.0
15-1252.00||WI||33||Y||IV,1,1,-3.729284348589685,-18.143357253090144,14.41407290450046,-3.729284348589685,-18.143357253090144,-4899.272727272727,-23929.81818181818,19030.545454545452,1.0,0.1,0.5
15-1252.00||WI||54||Y||II,1,1,-11.8256978766903,14.996992649832302,-26.822690526522603,-11.8256978766903,14.996992649832302,-11600.181818181818,14711.0,-26311.181818181816,0.85,0.05,0.5
15-1252||CA||54||Y||I,1,1,-9.989331275394143,0.9966709706028117,-10.986002245996955,-9.989331275394143,0.9966709706028117,-14615.09090909091,1018.9166666666666,-15634.007575757576,0.95,0.15,0.5
15-1252||CA||54||Y||II,1,1,-31.71874599000267,-29.249192916159643,-2.469553073843027,-31.71874599000267,-29.249192916159643,-59549.09090909091,-54912.72727272727,-4636.36363636364,0.95,0.1,0.5
15-1252||CA||54||Y||III,1,1,-7.803240016755658,-6.869096022621746,-0.9341439941339118,-7.803240016755658,-6.869096022621746,-17646.090909090908,-15533.636363636364,-2112.454545454544,0.95,0.1,0.5
15-1253.00||CA||33||Y||IV,2,2,-20.17268854986787,-40.30387509761108,20.131186547743212,-20.17268854986787,-40.30387509761108,-32616.122727272726,-81032.15,48416.02727272727,0.85,0.1,1.0
15-1253.00||CA||54||Y||I,1,1,38.443427284891996,5.447892194138322,32.99553509075368,38.443427284891996,5.447892194138322,36199.1,4800.083333333333,31399.016666666666,0.95,0.1,0.5
15-1253.00||IL||54||Y||II,1,1,7.942057942057941,3.7950685677958402,4.146989374262101,7.942057942057941,3.7950685677958402,6996.0,3343.0,3653.0,0.85,0.1,0.5
15-1253.00||MI||33||Y||IV,2,2,-2.716404647415934,-12.854684825684153,10.138280178268218,-2.716404647415934,-12.854684825684153,-3270.85,-15478.454545454546,12207.604545454546,0.85,0.07500000000000001,1.0
15-1253.00||MN||54||Y||IV,1,1,0.08069775532120262,-12.325696852253708,12.40639460757491,0.08069775532120262,-12.325696852253708,100.77777777777777,-15392.7,15493.477777777778,0.95,0.1,0.5
15-1255.00||CA||51||Y||IV,1,1,12.973077692534975,-35.084913159264076,48.05799085179905,12.973077692534975,-35.084913159264076,24228.909090909092,-65525.63636363636,89754.54545454546,0.95,0.05,0.5
15-1295.00||OH||62||Y||I,1,1,28.011933858568757,42.059341589633654,-14.047407731064897,28.011933858568757,42.059341589633654,20515.1,30803.0,-10287.900000000001,0.95,0.1,0.5
15-1299.00||CA||54||Y||IV,1,1,37.614170349581165,43.4163467638741,-5.802176414292937,37.614170349581165,43.4163467638741,69960.1,80751.8,-10791.699999999997,0.95,0.1,0.5
15-1299.00||MA||54||Y||II,1,1,35.32017448548758,40.46198384548237,-5.141809359994795,35.32017448548758,40.46198384548237,31965.11111111111,36618.5,-4653.3888888888905,0.85,0.15,0.5
