ROW_ID,JOB_TITLE,SOC_CODE,SOC_TITLE,WORKSITE_CITY,WORKSITE_STATE,NAICS_CODE,FULL_TIME_POSITION,TOTAL_WORKER_POSITIONS,PW_WAGE_LEVEL,PREVAILING_WAGE,IS_AI,is_ai_binary,ai_confidence,JOB_CONTEXT_KEY,BLOCK_ID,n_models,mean_predicted_salary_usd,median_predicted_salary_usd,mean_overestimation_usd,median_overestimation_usd,mean_overestimation_pct_points,median_overestimation_pct_points,mean_prediction_to_actual_ratio,mean_log_prediction_minus_log_actual
49417,Forward Deployed Engineer,15-1221.00,Computer and Information Research Scientists,San Mateo,CA,518210,Y,1,IV,209082,False,0,0.15,Forward Deployed Engineer || 15-1221.00 || Computer and Information Research Scientists,15-1221.00||CA||51||Y||IV,12,201492.58333333334,147500.0,-7589.416666666667,-61582.0,-3.6298756787608055,-29.453515845457762,0.9637012432123919,-0.25858906377525964
95717,"Senior Director, Data Science",11-3021.00,Computer and Information Systems Managers,Plantation,FL,441310,Y,1,IV,207272,True,1,0.85,"Senior Director, Data Science || 11-3021.00 || Computer and Information Systems Managers",11-3021.00||FL||44||Y||IV,9,168915.66666666666,173000.0,-38356.333333333336,-34272.0,-18.505313468936148,-16.53479485892933,0.8149468653106385,-0.23755658040970237
16951,"Manager, AI Services and Data Center Platform",11-3021.00,Computer and Information Systems Managers,Frisco,TX,54151,Y,1,II,151507,True,1,0.85,"Manager, AI Services and Data Center Platform || 11-3021.00 || Computer and Information Systems Managers",11-3021.00||TX||54||Y||II,12,129728.58333333333,137500.0,-21778.416666666668,-14007.0,-14.37452834962521,-9.245117387315437,0.8562547165037478,-0.1841669182218603
77420,"Senior Manager, Validation",17-2112.02,Validation Engineers,San Diego,CA,33911,Y,1,IV,142147,False,0,0.1,"Senior Manager, Validation || 17-2112.02 || Validation Engineers",17-2112.02||CA||33||Y||IV,10,131874.3,140000.0,-10272.7,-2147.0,-7.226814494853919,-1.5104082393578477,0.9277318550514607,-0.1032266190619163
95157,Machine Learning Engineer,15-1252.00,Software Developers,New York,NY,622110,Y,1,II,109866,True,1,0.95,Machine Learning Engineer || 15-1252.00 || Software Developers,15-1252.00||NY||62||Y||II,12,118826.83333333333,124000.0,8960.833333333334,14134.0,8.156147792158933,12.86476252889884,1.0815614779215894,0.06262403741846996
82497,Software QA Test Developer,15-1253.00,Software Quality Assurance Analysts and Testers,Santa Clara,CA,334111,Y,25,IV,201053,False,0,0.1,Software QA Test Developer || 15-1253.00 || Software Quality Assurance Analysts and Testers,15-1253.00||CA||33||Y||IV,10,117440.7,124500.0,-83612.3,-76553.0,-41.587193426608906,-38.07602970361049,0.584128065733911,-0.5514506421325711
55570,Senior Software Engineer/Developer,15-1252.00,Software Developers,Durham,NC,52399,Y,1,II,116709,False,0,0.15,Senior Software Engineer/Developer || 15-1252.00 || Software Developers,15-1252.00||NC||52||Y||II,11,112253.0,115000.0,-4456.0,-1709.0,-3.818043167193618,-1.4643258017804968,0.9618195683280638,-0.05470731249041627
70590,Software Engineer,15-1252.00,Software Developers,San Francisco,CA,541511,Y,1,IV,213512,False,0,0.15,Software Engineer || 15-1252.00 || Software Developers,15-1252.00||CA||54||Y||IV,11,209110.0909090909,160000.0,-4401.909090909091,-53512.0,-2.061668239213297,-25.062759938551462,0.979383317607867,-0.24677517427214726
46295,Machine Learning Engineer,15-1252.00,Software Developers,New York,NY,519290,Y,1,IV,189592,True,1,0.95,Machine Learning Engineer || 15-1252.00 || Software Developers,15-1252.00||NY||51||Y||IV,12,131950.91666666666,137500.0,-57641.083333333336,-52092.0,-30.402698074461654,-27.47584286256804,0.6959730192553835,-0.3832549746073813
31460,Data Scientist - USDS,19-3011.00,Economists,San Jose,CA,519130,Y,1,III,149739,True,1,0.85,Data Scientist - USDS || 19-3011.00 || Economists,19-3011.00||CA||51||Y||III,11,118874.63636363637,125000.0,-30864.363636363636,-24739.0,-20.612107491277246,-16.521413926899474,0.7938789250872276,-0.26342023159306116
86088,Senior Machine Learning Engineer,15-1252.00,Software Developers,Los Angeles,CA,54151,Y,1,IV,184558,True,1,0.95,Senior Machine Learning Engineer || 15-1252.00 || Software Developers,15-1252.00||CA||54||Y||IV,11,208227.27272727274,150000.0,23669.272727272728,-34558.0,12.824842449134001,-18.724736939065227,1.12824842449134,-0.10573056253877201
118323,Machine Learning,15-1252.00,Software Developers,Cupertino,CA,334111,Y,1,IV,226158,True,1,0.95,Machine Learning || 15-1252.00 || Software Developers,15-1252.00||CA||33||Y||IV,11,209401.0,156000.0,-16757.0,-70158.0,-7.409421731709693,-31.021675112089778,0.9259057826829031,-0.30268344573456313
19371,Systems Engineer,15-1252.00,Software Developers,Sugar Land,TX,541511,Y,1,I,84094,False,0,0.1,Systems Engineer || 15-1252.00 || Software Developers,15-1252.00||TX||54||Y||I,12,100336.66666666667,110000.0,16242.666666666666,25906.0,19.314893650755902,30.806002806383333,1.193148936507559,0.14978933324531285
118083,Software Developer,15-1252.00,Software Developers,Charlotte,NC,541511,Y,1,I,91645,False,0,0.15,Software Developer || 15-1252.00 || Software Developers,15-1252.00||NC||54||Y||I,12,86785.08333333333,87850.0,-4859.916666666667,-3795.0,-5.302980704530161,-4.14097877680179,0.9469701929546983,-0.07861839595940785
42270,Senior Data Scientist,15-2031.00,Operations Research Analysts,San Francisco,CA,541512,Y,1,III,124509,True,1,0.85,Senior Data Scientist || 15-2031.00 || Operations Research Analysts,15-2031.00||CA||54||Y||III,11,202491.9090909091,140000.0,77982.90909090909,15491.0,62.6323471322628,12.441670883229325,1.626323471322628,0.24285541995041046
7403,Studio Senior,15-1252.00,Software Developers,Raleigh,NC,541611,Y,3,II,113547,False,0,0.05,Studio Senior || 15-1252.00 || Software Developers,15-1252.00||NC||54||Y||II,11,103184.54545454546,110000.0,-10362.454545454546,-3547.0,-9.126136793974782,-3.123816569350137,0.9087386320602522,-0.1195224192433312
50662,Full Stack LLM Development Manager,15-1252.00,Software Developers,Irving,TX,5416,Y,1,IV,156998,True,1,0.95,Full Stack LLM Development Manager || 15-1252.00 || Software Developers,15-1252.00||TX||54||Y||IV,10,215991.1,150000.0,58993.1,-6998.0,37.575701601294284,-4.457381622695831,1.3757570160129429,0.07682986856038934
106192,Senior Compliance Data Analyst,15-2051.00,Data Scientists,Frisco,TX,52231,Y,1,III,116064,False,0,0.15,Senior Compliance Data Analyst || 15-2051.00 || Data Scientists,15-2051.00||TX||52||Y||III,10,115524.0,118170.0,-540.0,2106.0,-0.465260545905707,1.814516129032258,0.995347394540943,-0.013804774146615096
3458,Software Engineer III,15-1252.00,Software Developers,Rochester,NY,541214,Y,1,II,96221,False,0,0.1,Software Engineer III || 15-1252.00 || Software Developers,15-1252.00||NY||54||Y||II,11,112209.63636363637,115000.0,15988.636363636364,18779.0,16.61657680094404,19.516529655688466,1.1661657680094404,0.14395222841170333
92751,Sr. AI and Data Engineer,15-2051.00,Data Scientists,Holly Springs,NC,541511,Y,1,II,87214,True,1,0.95,Sr. AI and Data Engineer || 15-2051.00 || Data Scientists,15-2051.00||NC||54||Y||II,10,115924.9,125000.0,28710.9,37786.0,32.92005870617103,43.32561286032059,1.3292005870617103,0.2677869378125566
31351,Senior Data Scientist I,15-2051.00,Data Scientists,New York,NY,54161,Y,1,II,109491,True,1,0.85,Senior Data Scientist I || 15-2051.00 || Data Scientists,15-2051.00||NY||54||Y||II,11,120801.0,130000.0,11310.0,20509.0,10.329616132832834,18.731219917618798,1.1032961613283283,0.07939850892234836
84462,Business Intelligence Architect,15-2051.01,Business Intelligence Analysts,Katy,TX,51121,Y,1,IV,133078,False,0,0.15,Business Intelligence Architect || 15-2051.01 || Business Intelligence Analysts,15-2051.01||TX||51||Y||IV,12,117311.91666666667,124000.0,-15766.083333333334,-9078.0,-11.84724998371882,-6.82156329370745,0.8815275001628118,-0.14273624063866105
111183,Machine Learning Engineer,15-1252.00,Software Developers,San Francisco,CA,51321,Y,1,II,155605,True,1,0.95,Machine Learning Engineer || 15-1252.00 || Software Developers,15-1252.00||CA||51||Y||II,11,201946.45454545456,135000.0,46341.454545454544,-20605.0,29.781468812348283,-13.241862408020308,1.2978146881234827,0.015240950881646918
18751,Senior Product Manager - User Algo Controls,15-1299.09,Information Technology Project Managers,San Jose,CA,51321,Y,1,III,181293,True,1,0.85,Senior Product Manager - User Algo Controls || 15-1299.09 || Information Technology Project Managers,15-1299.09||CA||51||Y||III,10,221741.1,155000.0,40448.1,-26293.0,22.310900034750382,-14.503042036923652,1.2231090003475038,-0.01912044823615062
4560,Business Manager,15-2051.00,Data Scientists,New York,NY,5239,Y,1,II,109491,True,1,0.95,Business Manager || 15-2051.00 || Data Scientists,15-2051.00||NY||52||Y||II,10,116621.1,117500.0,7130.1,8009.0,6.512042085650876,7.314756464001608,1.0651204208565086,0.04921295775409451
76231,Senior Technologist,15-1252.00,Software Developers,Dallas,TX,541511,Y,5,III,134971,False,0,0.1,Senior Technologist || 15-1252.00 || Software Developers,15-1252.00||TX||54||Y||III,10,112174.3,115000.0,-22796.7,-19971.0,-16.8900726822799,-14.796511843284854,0.8310992731772011,-0.202816156675042
802,Senior Associate,15-2051.00,Data Scientists,Florham Park,NJ,541611,Y,1,II,109491,True,1,0.85,Senior Associate || 15-2051.00 || Data Scientists,15-2051.00||NJ||54||Y||II,11,115738.27272727272,120000.0,6247.272727272727,10509.0,5.705740862055079,9.598049154725047,1.0570574086205509,0.03609855329175815
74775,Data Governance Analyst,15-2051.00,Data Scientists,Stafford,TX,54169,Y,1,II,89378,False,0,0.15,Data Governance Analyst || 15-2051.00 || Data Scientists,15-2051.00||TX||54||Y||II,11,88938.27272727272,90000.0,-439.72727272727275,622.0,-0.49198602869528557,0.6959206963682338,0.9950801397130472,-0.026658848418369144
82574,Senior Manager,15-2051.00,Data Scientists,Coraopolis,PA,541511,Y,1,II,82930,True,1,0.85,Senior Manager || 15-2051.00 || Data Scientists,15-2051.00||PA||54||Y||II,10,122332.1,126500.0,39402.1,43570.0,47.512480405160986,52.538285300856145,1.4751248040516098,0.37622080175356076
33985,AI Research Scientist,15-1221.00,Computer and Information Research Scientists,New York,NY,541715,Y,1,II,147867,True,1,0.95,AI Research Scientist || 15-1221.00 || Computer and Information Research Scientists,15-1221.00||NY||54||Y||II,10,208441.1,152500.0,60574.1,4633.0,40.96525932087619,3.133221070286136,1.409652593208762,0.07868714553332232
77324,Senior Data Scientist,15-2031.00,Operations Research Analysts,Mountain View,CA,541512,Y,1,III,125694,True,1,0.85,Senior Data Scientist || 15-2031.00 || Operations Research Analysts,15-2031.00||CA||54||Y||III,11,204310.0909090909,150000.0,78616.09090909091,24306.0,62.54561944809689,19.33743854121915,1.625456194480969,0.2461513893180096
39287,Research Scientist,15-1252.00,Software Developers,San Francisco,CA,519290,Y,1,II,161637,False,0,0.15,Research Scientist || 15-1252.00 || Software Developers,15-1252.00||CA||51||Y||II,11,127555.54545454546,135000.0,-34081.454545454544,-26637.0,-21.085181329432338,-16.47951892202899,0.7891481867056765,-0.2659550467675719
117544,Machine Learning Research Manager,11-3021.00,Computer and Information Systems Managers,Cupertino,CA,334111,Y,1,II,216590,True,1,0.95,Machine Learning Research Manager || 11-3021.00 || Computer and Information Systems Managers,11-3021.00||CA||33||Y||II,10,236991.1,168955.5,20401.1,-47634.5,9.419225264324297,-21.99293596195577,1.094192252643243,-0.1091797695067818
109184,Credit Strategy and Pricing Director,15-2041.00,Statisticians,Vernon Hills,IL,522291,Y,1,IV,136136,False,0,0.15,Credit Strategy and Pricing Director || 15-2041.00 || Statisticians,15-2041.00||IL||52||Y||IV,10,138694.3,135000.0,2558.3,-1136.0,1.879223717459012,-0.8344596579890697,1.01879223717459,0.0009575426918708274
57598,Process Imprv Specialist I,15-2031.00,Operations Research Analysts,Bellevue,WA,455219,Y,10,I,70990,False,0,0.15,Process Imprv Specialist I || 15-2031.00 || Operations Research Analysts,15-2031.00||WA||45||Y||I,11,89692.81818181818,95000.0,18702.81818181818,24010.0,26.34570810229354,33.82166502324271,1.2634570810229353,0.208735120450873
106098,Sr Solution Architect,15-1252.00,Software Developers,SOUTH SAN FRANCISCO,CA,541511,Y,1,II,155605,False,0,0.15,Sr Solution Architect || 15-1252.00 || Software Developers,15-1252.00||CA||54||Y||II,10,215800.0,152500.0,60195.0,-3105.0,38.68448957295717,-1.9954371646155327,1.3868448957295718,0.09539585313262026
49256,"Senior Data Engineer, AI",15-1252.00,Software Developers,Houston,TX,22111,Y,1,III,127837,True,1,0.85,"Senior Data Engineer, AI || 15-1252.00 || Software Developers",15-1252.00||TX||22||Y||III,11,115305.45454545454,130000.0,-12531.545454545454,2163.0,-9.802753079738615,1.6919984042178713,0.9019724692026139,-0.12736552348627067
112794,Data Scientist,15-2051.00,Data Scientists,Chicago,IL,523991,Y,5,II,93974,True,1,0.85,Data Scientist || 15-2051.00 || Data Scientists,15-2051.00||IL||52||Y||II,11,107492.63636363637,110000.0,13518.636363636364,16026.0,14.385507016447491,17.053653138102028,1.143855070164475,0.11803490030550522
32433,"Scientist, Data Science",15-1252.00,Software Developers,Cambridge,MA,54171,Y,1,II,131082,True,1,0.85,"Scientist, Data Science || 15-1252.00 || Software Developers",15-1252.00||MA||54||Y||II,11,110972.27272727272,120000.0,-20109.727272727272,-11082.0,-15.341333877059606,-8.454250011443218,0.846586661229404,-0.19044014719994076
113141,Machine Learning Engineer,15-1252.00,Software Developers,Seattle,WA,515210,Y,1,IV,190486,True,1,0.95,Machine Learning Engineer || 15-1252.00 || Software Developers,15-1252.00||WA||51||Y||IV,12,131175.91666666666,132500.0,-59310.083333333336,-57986.0,-31.136190236202836,-30.44108228426236,0.6886380976379717,-0.39447156004056155
108402,"Software Engineer, Machine Learning Platform",15-1252.00,Software Developers,Palo Alto,CA,513210,Y,1,II,172931,True,1,0.95,"Software Engineer, Machine Learning Platform || 15-1252.00 || Software Developers",15-1252.00||CA||51||Y||II,11,202491.9090909091,145000.0,29560.909090909092,-27931.0,17.09404854589928,-16.15152864437261,1.1709404854589929,-0.08486922281763301
65819,Data Science Engineer,15-1252.00,Software Developers,IRVING,TX,541511,Y,1,II,112923,True,1,0.85,Data Science Engineer || 15-1252.00 || Software Developers,15-1252.00||TX||54||Y||II,11,102644.36363636363,108750.0,-10278.636363636364,-4173.0,-9.10234085495104,-3.6954384846311203,0.9089765914504896,-0.12645875781393248
71622,"Manager, Warehouse Technology Support & Operations",11-3021.00,Computer and Information Systems Managers,Northbrook,IL,54143,Y,1,II,143874,False,0,0.05,"Manager, Warehouse Technology Support & Operations || 11-3021.00 || Computer and Information Systems Managers",11-3021.00||IL||54||Y||II,12,112158.58333333333,117500.0,-31715.416666666668,-26374.0,-22.043883305299545,-18.331317680748434,0.7795611669470045,-0.26598480400901714
50034,"Assistant Professor, Computer Science & Cybersecurity",25-1021.00,"Computer Science Teachers, Postsecondary",Dobbs Ferry,NY,611310,Y,1,I,65250,False,0,0.15,"Assistant Professor, Computer Science & Cybersecurity || 25-1021.00 || Computer Science Teachers, Postsecondary",25-1021.00||NY||61||Y||I,12,93558.33333333333,95000.0,28308.333333333332,29750.0,43.384418901660275,45.593869731800766,1.433844189016603,0.3263005320181147
51703,Software Engineer,15-1252.00,Software Developers,Leander,TX,541511,Y,1,IV,163550,False,0,0.15,Software Engineer || 15-1252.00 || Software Developers,15-1252.00||TX||54||Y||IV,10,115085.4,115000.0,-48464.6,-48550.0,-29.63289513910119,-29.685111586670743,0.7036710486089881,-0.36994096997648407
49780,"Site Reliability Engineer, Software Engineer",15-1252.00,Software Developers,Sunnyvale,CA,541512,Y,1,IV,264514,False,0,0.15,"Site Reliability Engineer, Software Engineer || 15-1252.00 || Software Developers",15-1252.00||CA||54||Y||IV,11,210855.54545454544,160000.0,-53658.454545454544,-104514.0,-20.285676578727234,-39.51170826496896,0.7971432342127277,-0.45049996275998794
19895,"Machine Learning Ops Engineer, Global SRE",15-1299.08,Computer Systems Engineers/Architects,San Jose,CA,519130,Y,1,III,181293,True,1,0.95,"Machine Learning Ops Engineer, Global SRE || 15-1299.08 || Computer Systems Engineers/Architects",15-1299.08||CA||51||Y||III,9,227767.88888888888,160000.0,46474.88888888889,-21293.0,25.63523626885147,-11.745075651017965,1.2563523626885147,-0.010444219354777573
107586,Software Engineer,15-1252.00,Software Developers,San Bruno,CA,541512,Y,1,II,155605,False,0,0.15,Software Engineer || 15-1252.00 || Software Developers,15-1252.00||CA||54||Y||II,11,110998.90909090909,120000.0,-44606.09090909091,-35605.0,-28.66623238912047,-22.881655473795828,0.7133376761087953,-0.37939503822355225
110997,Software Engineering,15-1252.00,Software Developers,Redmond,WA,513210,Y,1,II,137259,False,0,0.15,Software Engineering || 15-1252.00 || Software Developers,15-1252.00||WA||51||Y||II,11,112964.63636363637,115000.0,-24294.363636363636,-22259.0,-17.699650759777963,-16.21678724163807,0.8230034924022203,-0.23354378230402953
93960,Paid Ads Data Engineer,15-2051.00,Data Scientists,Menlo Park,CA,519290,Y,1,IV,194834,False,0,0.15,Paid Ads Data Engineer || 15-2051.00 || Data Scientists,15-2051.00||CA||51||Y||IV,10,139861.1,147500.0,-54972.9,-47334.0,-28.215249905047376,-24.294527649178278,0.7178475009495262,-0.36350052180764986
106558,Applied Scientist II,15-1221.00,Computer and Information Research Scientists,Tustin,CA,518210,Y,1,I,103230,True,1,0.95,Applied Scientist II || 15-1221.00 || Computer and Information Research Scientists,15-1221.00||CA||51||Y||I,11,117563.18181818182,125000.0,14333.181818181818,21770.0,13.88470582018969,21.088830766250123,1.138847058201897,0.10088001655224135
108271,Vice President; Data Scientist II,15-2031.00,Operations Research Analysts,Jersey City,NJ,522110,Y,1,II,91270,True,1,0.85,Vice President; Data Scientist II || 15-2031.00 || Operations Research Analysts,15-2031.00||NJ||52||Y||II,10,138031.1,147305.5,46761.1,56035.5,51.23381176728388,61.3953106168511,1.5123381176728388,0.3879434787302728
16310,Machine Learning Engineer,15-1252.00,Software Developers,Glendale,CA,334111,Y,1,III,157123,True,1,0.95,Machine Learning Engineer || 15-1252.00 || Software Developers,15-1252.00||CA||33||Y||III,11,195319.18181818182,139100.0,38196.181818181816,-18023.0,24.309733023288643,-11.470631288862865,1.2430973302328865,-0.04355831952860614
34397,Product Manager - AI,15-1299.09,Information Technology Project Managers,Chicago,IL,3342,Y,1,III,107640,True,1,0.85,Product Manager - AI || 15-1299.09 || Information Technology Project Managers,15-1299.09||IL||33||Y||III,10,124019.5,128247.5,16379.5,20607.5,15.21692679301375,19.14483463396507,1.1521692679301376,0.1291298758002064
116535,Machine Learning Engineer,15-2051.00,Data Scientists,New York,NY,519290,Y,1,II,111966,True,1,0.95,Machine Learning Engineer || 15-2051.00 || Data Scientists,15-2051.00||NY||51||Y||II,12,119743.5,125000.0,7777.5,13034.0,6.946305128342533,11.641033885286605,1.0694630512834253,0.05088058907646298
66333,Product Management,13-1111.00,Management Analysts,Redmond,WA,513210,Y,1,IV,156208,False,0,0.05,Product Management || 13-1111.00 || Management Analysts,13-1111.00||WA||51||Y||IV,11,127564.63636363637,135000.0,-28643.363636363636,-21208.0,-18.336681627294144,-13.576769435624296,0.8166331837270586,-0.23821292833828717
48825,Machine Vision Engineer,17-2061.00,Computer Hardware Engineers,Irving,TX,541511,Y,1,II,113069,True,1,0.85,Machine Vision Engineer || 17-2061.00 || Computer Hardware Engineers,17-2061.00||TX||54||Y||II,11,108696.54545454546,115000.0,-4372.454545454545,1931.0,-3.8670674945869745,1.7078067374788846,0.9613293250541303,-0.05474568211869575
32069,AI/ML ENGINEER,15-1252.00,Software Developers,LIBERTY HILL,TX,541511,Y,1,I,90355,True,1,1.0,AI/ML ENGINEER || 15-1252.00 || Software Developers,15-1252.00||TX||54||Y||I,11,102576.63636363637,115000.0,12221.636363636364,24645.0,13.526242447718847,27.275745669857784,1.1352624244771885,0.08565277547004384
52032,Manager - Data Science,13-1111.00,Management Analysts,Atlanta,GA,541511,Y,5,IV,139485,True,1,0.85,Manager - Data Science || 13-1111.00 || Management Analysts,13-1111.00||GA||54||Y||IV,9,129323.44444444444,135000.0,-10161.555555555555,-4485.0,-7.2850525544363585,-3.215399505323153,0.9271494744556364,-0.08324065667729465
102400,"Senior Engineer, Robotics Research",17-2141.00,Mechanical Engineers,Mountain View,CA,54171,Y,1,IV,185869,True,1,0.85,"Senior Engineer, Robotics Research || 17-2141.00 || Mechanical Engineers",17-2141.00||CA||54||Y||IV,11,143790.9090909091,150000.0,-42078.09090909091,-35869.0,-22.638573892951978,-19.298000204445067,0.7736142610704803,-0.2950035494411148
66194,Machine Learning Engineer,15-1252.00,Software Developers,Redmond,WA,515210,Y,1,IV,212202,True,1,0.95,Machine Learning Engineer || 15-1252.00 || Software Developers,15-1252.00||WA||51||Y||IV,11,206901.0,155000.0,-5301.0,-57202.0,-2.498091441173976,-26.956390608948077,0.9750190855882601,-0.25903125623293327
43962,Data Scientist,15-2051.00,Data Scientists,San Francisco,CA,521110,Y,1,III,164403,True,1,0.85,Data Scientist || 15-2051.00 || Data Scientists,15-2051.00||CA||52||Y||III,11,125692.81818181818,130000.0,-38710.181818181816,-34403.0,-23.54590963557953,-20.92601716513689,0.7645409036442047,-0.29454578828202665
92762,"Subject Matter Expert, Level 4",15-1252.00,Software Developers,Frisco,TX,541511,Y,1,III,134971,False,0,0.1,"Subject Matter Expert, Level 4 || 15-1252.00 || Software Developers",15-1252.00||TX||54||Y||III,11,109980.63636363637,115000.0,-24990.363636363636,-19971.0,-18.51535784454708,-14.796511843284854,0.8148464215545292,-0.22751132352996722
72657,Artificial Intelligence Engineer - KBGFJG184771-5,15-1252.00,Software Developers,Houston,TX,333132,Y,1,III,127837,True,1,0.95,Artificial Intelligence Engineer - KBGFJG184771-5 || 15-1252.00 || Software Developers,15-1252.00||TX||33||Y||III,11,110432.90909090909,118919.0,-17404.090909090908,-8918.0,-13.614282961185658,-6.976071090529346,0.8638571703881435,-0.16725622601971582
115158,Sr. Internal Audit Data Analyst,15-2051.00,Data Scientists,Stafford,TX,525910,Y,1,IV,126381,False,0,0.15,Sr. Internal Audit Data Analyst || 15-2051.00 || Data Scientists,15-2051.00||TX||52||Y||IV,11,108048.90909090909,115219.0,-18332.090909090908,-11162.0,-14.505416881565194,-8.832023801046043,0.8549458311843481,-0.1759268355529679
41117,"Vice President, Head of Product-NTN",11-9041.00,Architectural and Engineering Managers,Richardson,TX,541618,Y,1,IV,214198,False,0,0.05,"Vice President, Head of Product-NTN || 11-9041.00 || Architectural and Engineering Managers",11-9041.00||TX||54||Y||IV,12,235781.83333333334,166669.5,21583.833333333332,-47528.5,10.07658023573205,-22.189049384214606,1.1007658023573204,-0.10755829964098422
70509,Senior Applied Machine Learning Engineer,15-1252.00,Software Developers,New York,NY,541511,Y,1,II,131997,True,1,0.95,Senior Applied Machine Learning Engineer || 15-1252.00 || Software Developers,15-1252.00||NY||54||Y||II,11,201064.63636363635,135000.0,69067.63636363637,3003.0,52.32515615024308,2.2750517057205846,1.5232515615024307,0.17637936423674508
72747,Industry & Function AI Decision Science Consultant,13-1111.00,Management Analysts,Fremont,CA,5416,Y,1,II,109554,True,1,0.85,Industry & Function AI Decision Science Consultant || 13-1111.00 || Management Analysts,13-1111.00||CA||54||Y||II,11,109061.09090909091,125000.0,-492.90909090909093,15446.0,-0.44992340846440276,14.098983149862168,0.995500765915356,-0.039529211869032306
98154,Senior Software Engineer,15-1252.00,Software Developers,Bothell,WA,33611,Y,1,IV,212202,False,0,0.1,Senior Software Engineer || 15-1252.00 || Software Developers,15-1252.00||WA||33||Y||IV,11,127961.54545454546,140000.0,-84240.45454545454,-72202.0,-39.69823778543772,-34.02512700163052,0.6030176221456228,-0.5455950964303398
88587,Online Learning and Technology Specialist,25-9031.00,Instructional Coordinators,Washington,DC,611310,Y,1,I,66310,False,0,0.05,Online Learning and Technology Specialist || 25-9031.00 || Instructional Coordinators,25-9031.00||DC||61||Y||I,11,82729.18181818182,83821.0,16419.18181818182,17511.0,24.761245390109817,26.407781631729755,1.2476124539010982,0.19442472253159468
101795,Sr. Machine Learning Engineer,15-1252.00,Software Developers,Santa Monica,CA,519290,Y,1,III,157123,True,1,0.95,Sr. Machine Learning Engineer || 15-1252.00 || Software Developers,15-1252.00||CA||51||Y||III,11,201355.54545454544,150000.0,44232.545454545456,-7123.0,28.151540802139376,-4.53339103759475,1.2815154080213937,-0.002138164077179251
44572,"Manager, Product Management",15-2051.00,Data Scientists,Plano,TX,522110,Y,1,II,96034,False,0,0.1,"Manager, Product Management || 15-2051.00 || Data Scientists",15-2051.00||TX||52||Y||II,11,116358.45454545454,120000.0,20324.454545454544,23966.0,21.16381130167914,24.955744840369036,1.2116381130167915,0.17255659854939284
99256,Staff Software Engineer,15-1252.00,Software Developers,San Diego,CA,334220,Y,1,III,157581,False,0,0.1,Staff Software Engineer || 15-1252.00 || Software Developers,15-1252.00||CA||33||Y||III,11,119017.72727272728,129000.0,-38563.27272727273,-28581.0,-24.472031988166545,-18.13733889237916,0.7552796801183345,-0.3125463867598813
11502,AI/Machine Learning Engineer,15-1252.00,Software Developers,New York,NY,513210,Y,1,II,131997,True,1,1.0,AI/Machine Learning Engineer || 15-1252.00 || Software Developers,15-1252.00||NY||51||Y||II,11,121138.36363636363,129000.0,-10858.636363636364,-2997.0,-8.226426633663163,-2.270506147866997,0.9177357336633684,-0.10691490060707003
98213,Data Scientist,15-2041.00,Statisticians,Pasadena,CA,5413,Y,1,II,96595,True,1,0.85,Data Scientist || 15-2041.00 || Statisticians,15-2041.00||CA||54||Y||II,10,113359.2,119000.0,16764.2,22405.0,17.355142605724932,23.194782338630365,1.1735514260572493,0.14352451438977082
69683,Senior Consultant,15-1243.00,Database Architects,Philadelphia,PA,541611,Y,3,II,117811,False,0,0.15,Senior Consultant || 15-1243.00 || Database Architects,15-1243.00||PA||54||Y||II,11,110712.54545454546,115000.0,-7098.454545454545,-2811.0,-6.0252901218515635,-2.3860250740592983,0.9397470987814844,-0.07620162746334054
92938,Technical Product Manager,15-2051.00,Data Scientists,Chicago,IL,5239,Y,1,II,96928,False,0,0.15,Technical Product Manager || 15-2051.00 || Data Scientists,15-2051.00||IL||52||Y||II,10,115830.6,117500.0,18902.6,20572.0,19.501691977550347,21.224001320567844,1.1950169197755034,0.16618005432103172
75495,Product Management Director,11-3021.00,Computer and Information Systems Managers,Austin,TX,541511,Y,1,III,186950,False,0,0.1,Product Management Director || 11-3021.00 || Computer and Information Systems Managers,11-3021.00||TX||54||Y||III,12,212003.58333333334,153021.5,25053.583333333332,-33928.5,13.401221360435054,-18.148435410537576,1.1340122136043507,-0.08641785028470528
117799,Principal Statistical Programmer,15-2041.00,Statisticians,Aubrey,TX,54171,Y,1,IV,121784,False,0,0.15,Principal Statistical Programmer || 15-2041.00 || Statisticians,15-2041.00||TX||54||Y||IV,10,119866.2,124500.0,-1917.8,2716.0,-1.5747553044734939,2.230178020101163,0.984252446955265,-0.026575042743423795
108559,AI/ML Engineer,15-1252.00,Software Developers,Alpharetta,GA,541511,Y,1,II,105227,True,1,0.95,AI/ML Engineer || 15-1252.00 || Software Developers,15-1252.00||GA||54||Y||II,11,108027.81818181818,115000.0,2800.818181818182,9773.0,2.661691563779431,9.287540270082774,1.0266169156377942,0.004613130153504356
30460,Senior Staff Machine Learning Engineer,15-1252.00,Software Developers,Seattle,WA,455219,Y,10,IV,212202,True,1,1.0,Senior Staff Machine Learning Engineer || 15-1252.00 || Software Developers,15-1252.00||WA||45||Y||IV,10,229491.1,162455.5,17289.1,-49746.5,8.147472691115066,-23.44299299723848,1.0814747269111507,-0.13522161747937922
